Λ,Ū,ς,ℵ
0.7853981633974483,0.45,0.0,0.7984868707050915
0.7853981633974483,0.46,0.0,0.7983625813884356
0.7853981633974483,0.47,0.0,0.7982421078612476
0.7853981633974483,0.48,0.0,0.7981253456245687
0.7853981633974483,0.49,0.0,0.798012199067579
0.7853981633974483,0.5,0.0,0.7979025809922278
0.7853981633974483,0.51,0.0,0.7977964122036795
0.7853981633974483,0.52,0.0,0.7976936211617278
0.7853981633974483,0.53,0.0,0.7975941436893118
0.7853981633974483,0.54,0.0,0.7974979227351692
0.7853981633974483,0.55,0.0,0.7974049081885057
0.7853981633974483,0.56,0.0,0.7973150567443739
0.7853981633974483,0.5700000000000001,0.0,0.7972283318192473
0.7853981633974483,0.58,0.0,0.7971447035170991
0.7853981633974483,0.59,0.0,0.7970641486471246
0.7853981633974483,0.6,0.0,0.79698665079517
0.7853981633974483,0.61,0.0,0.7969122004519102
0.7853981633974483,0.62,0.0,0.7968407952019473
0.7853981633974483,0.63,0.0,0.7967724399792807
0.7853981633974483,0.64,0.0,0.7967071473961015
0.7853981633974483,0.65,0.0,0.796644938153638
0.7853981633974483,0.66,0.0,0.7965858415459197
0.7853981633974483,0.67,0.0,0.796529896069916
0.7853981633974483,0.68,0.0,0.7964771501587044
0.7853981633974483,0.6900000000000001,0.0,0.7964276630582684
0.7853981633974483,0.7000000000000001,0.0,0.7963815058734834
0.7853981633974483,0.71,0.0,0.7963387628150952
0.7853981633974483,0.72,0.0,0.7962995326874587
0.7853981633974483,0.73,0.0,0.7962639306670377
0.7853981633974483,0.74,0.0,0.7962320904349278
0.7853981633974483,0.75,0.0,0.7962041667440332
0.7853981633974483,0.76,0.0,0.7961803385244798
0.7853981633974483,0.77,0.0,0.7961608126615178
0.7853981633974483,0.78,0.0,0.796145828621588
0.7853981633974483,0.79,0.0,0.7961356641588816
0.7853981633974483,0.8,0.0,0.7961306424131802
0.7853981633974483,0.81,0.0,0.7961311408200029
0.7853981633974483,0.8200000000000001,0.0,0.7961376024113247
0.7853981633974483,0.8300000000000001,0.0,0.796150550313251
0.7853981633974483,0.84,0.0,0.7961706065841045
0.7853981633974483,0.85,0.0,0.7961985170447349
0.7853981633974483,0.86,0.0,0.7962351845371064
0.7853981633974483,0.87,0.0,0.7962817142881954
0.7853981633974483,0.88,0.0,0.7963394770769081
0.7853981633974483,0.89,0.0,0.7964101993007477
0.7853981633974483,0.9,0.0,0.7964960949738008
0.7853981633974483,0.91,0.0,0.796600065508388
0.7853981633974483,0.92,0.0,0.7967260138913768
0.7853981633974483,0.93,0.0,0.7968793621844127
0.7853981633974483,0.94,0.0,0.7970679541760883
0.7853981633974483,0.95,0.0,0.797303748726112
0.7853981633974483,0.96,0.0,0.7976063166157054
0.7853981633974483,0.97,0.0,0.798011093741384
0.7853981633974483,0.98,0.0,0.7985932191772621
0.7853981633974483,0.99,0.0,0.7995660046420846
0.7853981633974483,1.0,0.0,0.802723954825719
0.7853981633974483,0.0,0.01,0.819396637504402
0.7853981633974483,0.01,0.01,0.8150668288393539
0.7853981633974483,0.02,0.01,0.8126088503427077
0.7853981633974483,0.03,0.01,0.8107352950177094
0.7853981633974483,0.04,0.01,0.8091927090860617
0.7853981633974483,0.05,0.01,0.8078690207942787
0.7853981633974483,0.06,0.01,0.8067026804772139
0.7853981633974483,0.07,0.01,0.8056556651151202
0.7853981633974483,0.08,0.01,0.8047026307038813
0.7853981633974483,0.09,0.01,0.8038257494129909
0.7853981633974483,0.1,0.01,0.803011962403193
0.7853981633974483,0.11,0.01,0.8022513960921174
0.7853981633974483,0.12,0.01,0.8015363919053782
0.7853981633974483,0.13,0.01,0.8008608826692301
0.7853981633974483,0.14,0.01,0.8002199758900825
0.7853981633974483,0.15,0.01,0.7996096661408321
0.7853981633974483,0.16,0.01,0.7990266310617754
0.7853981633974483,0.17,0.01,0.7984680832424593
0.7853981633974483,0.18,0.01,0.7979316604716188
0.7853981633974483,0.19,0.01,0.7974153429564124
0.7853981633974483,0.2,0.01,0.796917389893407
0.7853981633974483,0.21,0.01,0.7964362901812325
0.7853981633974483,0.22,0.01,0.79597072363735
0.7853981633974483,0.23,0.01,0.7955195301321581
0.7853981633974483,0.24,0.01,0.795081684770229
0.7853981633974483,0.25,0.01,0.7946562777461565
0.7853981633974483,0.26,0.01,0.7942424978539638
0.7853981633974483,0.27,0.01,0.7938396188809715
0.7853981633974483,0.28,0.01,0.7934469883001952
0.7853981633974483,0.29,0.01,0.79306401781016
0.7853981633974483,0.3,0.01,0.792690175371459
0.7853981633974483,0.31,0.01,0.792324978464992
0.7853981633974483,0.32,0.01,0.7919679883543348
0.7853981633974483,0.33,0.01,0.7916188051788405
0.7853981633974483,0.34,0.01,0.7912770637382656
0.7853981633974483,0.35,0.01,0.79094242985641
0.7853981633974483,0.36,0.01,0.7906145972322746
0.7853981633974483,0.37,0.01,0.790293284703884
0.7853981633974483,0.38,0.01,0.7899782338632182
0.7853981633974483,0.39,0.01,0.7896692069713702
0.7853981633974483,0.4,0.01,0.7893659851316844
0.7853981633974483,0.41,0.01,0.7890683666856447
0.7853981633974483,0.42,0.01,0.7887761658020389
0.7853981633974483,0.43,0.01,0.7884892112346454
0.7853981633974483,0.44,0.01,0.788207345227617
0.7853981633974483,0.45,0.01,0.7879304225509892
0.7853981633974483,0.46,0.01,0.7876583096514893
0.7853981633974483,0.47,0.01,0.7873908839061233
0.7853981633974483,0.48,0.01,0.7871280329679926
0.7853981633974483,0.49,0.01,0.786869654195472
0.7853981633974483,0.5,0.01,0.786615654157351
0.7853981633974483,0.51,0.01,0.7863659482078132
0.7853981633974483,0.52,0.01,0.7861204601262777
0.7853981633974483,0.53,0.01,0.7858791218181458
0.7853981633974483,0.54,0.01,0.7856418730734541
0.7853981633974483,0.55,0.01,0.7854086613813157
0.7853981633974483,0.56,0.01,0.7851794417988955
0.7853981633974483,0.5700000000000001,0.01,0.7849541768745175
0.7853981633974483,0.58,0.01,0.7847328366253543
0.7853981633974483,0.59,0.01,0.7845153985710666
0.7853981633974483,0.6,0.01,0.7843018478257144
0.7853981633974483,0.61,0.01,0.7840921772513403
0.7853981633974483,0.62,0.01,0.7838863876778122
0.7853981633974483,0.63,0.01,0.7836844881949024
0.7853981633974483,0.64,0.01,0.7834864965241766
0.7853981633974483,0.65,0.01,0.7832924394801771
0.7853981633974483,0.66,0.01,0.7831023535326755
0.7853981633974483,0.67,0.01,0.7829162854845413
0.7853981633974483,0.68,0.01,0.7827342932831927
0.7853981633974483,0.6900000000000001,0.01,0.7825564469878197
0.7853981633974483,0.7000000000000001,0.01,0.7823828299198518
0.7853981633974483,0.71,0.01,0.7822135400308109
0.7853981633974483,0.72,0.01,0.7820486915301708
0.7853981633974483,0.73,0.01,0.7818884168267239
0.7853981633974483,0.74,0.01,0.7817328688510528
0.7853981633974483,0.75,0.01,0.7815822238451342
0.7853981633974483,0.76,0.01,0.781436684729425
0.7853981633974483,0.77,0.01,0.7812964851902476
0.7853981633974483,0.78,0.01,0.7811618946740871
0.7853981633974483,0.79,0.01,0.7810332245352224
0.7853981633974483,0.8,0.01,0.7809108356658656
0.7853981633974483,0.81,0.01,0.7807951480540648
0.7853981633974483,0.8200000000000001,0.01,0.7806866528800389
0.7853981633974483,0.8300000000000001,0.01,0.7805859280012271
0.7853981633974483,0.84,0.01,0.7804936580299803
0.7853981633974483,0.85,0.01,0.7804106607404484
0.7853981633974483,0.86,0.01,0.7803379223618364
0.7853981633974483,0.87,0.01,0.7802766456120271
0.7853981633974483,0.88,0.01,0.7802283164343558
0.7853981633974483,0.89,0.01,0.7801947989427723
0.7853981633974483,0.9,0.01,0.7801784742574455
0.7853981633974483,0.91,0.01,0.7801824501591984
0.7853981633974483,0.92,0.01,0.7802108900356749
0.7853981633974483,0.93,0.01,0.7802695534487772
0.7853981633974483,0.94,0.01,0.7803667367849014
0.7853981633974483,0.95,0.01,0.7805150335872852
0.7853981633974483,0.96,0.01,0.78073496056936
0.7853981633974483,0.97,0.01,0.7810634928639875
0.7853981633974483,0.98,0.01,0.7815786449403391
0.7853981633974483,0.99,0.01,0.782500656050139
0.7853981633974483,1.0,0.01,0.7856649150317828
0.7853981633974483,0.0,0.02,0.8184154472546554
0.7853981633974483,0.01,0.02,0.8138444958702803
0.7853981633974483,0.02,0.02,0.8111723339267097
0.7853981633974483,0.03,0.02,0.8090964024447057
0.7853981633974483,0.04,0.02,0.8073596896587695
0.7853981633974483,0.05,0.02,0.8058482988164991
0.7853981633974483,0.06,0.02,0.8044995396990158
0.7853981633974483,0.07,0.02,0.803274600501115
0.7853981633974483,0.08,0.02,0.8021475564138568
0.7853981633974483,0.09,0.02,0.8011001331139762
0.7853981633974483,0.1,0.02,0.8001189174757908
0.7853981633974483,0.11,0.02,0.7991937478529206
0.7853981633974483,0.12,0.02,0.7983167268544036
0.7853981633974483,0.13,0.02,0.7974815861474037
0.7853981633974483,0.14,0.02,0.7966832615391646
0.7853981633974483,0.15,0.02,0.7959175993949195
0.7853981633974483,0.16,0.02,0.7951811481868364
0.7853981633974483,0.17,0.02,0.794471006985959
0.7853981633974483,0.18,0.02,0.7937847130847203
0.7853981633974483,0.19,0.02,0.7931201571479899
0.7853981633974483,0.2,0.02,0.7924755181337815
0.7853981633974483,0.21,0.02,0.7918492126731087
0.7853981633974483,0.22,0.02,0.7912398551987025
0.7853981633974483,0.23,0.02,0.7906462261822405
0.7853981633974483,0.24,0.02,0.7900672465698078
0.7853981633974483,0.25,0.02,0.7895019570127011
0.7853981633974483,0.26,0.02,0.7889495008491971
0.7853981633974483,0.27,0.02,0.7884091100500945
0.7853981633974483,0.28,0.02,0.787880093527889
0.7853981633974483,0.29,0.02,0.7873618273472383
0.7853981633974483,0.3,0.02,0.7868537464770551
0.7853981633974483,0.31,0.02,0.786355337801945
0.7853981633974483,0.32,0.02,0.7858661341695692
0.7853981633974483,0.33,0.02,0.7853857092957511
0.7853981633974483,0.34,0.02,0.7849136733841816
0.7853981633974483,0.35,0.02,0.7844496693449647
0.7853981633974483,0.36,0.02,0.7839933695178026
0.7853981633974483,0.37,0.02,0.7835444728227142
0.7853981633974483,0.38,0.02,0.7831027022748396
0.7853981633974483,0.39,0.02,0.7826678028108581
0.7853981633974483,0.4,0.02,0.7822395393834284
0.7853981633974483,0.41,0.02,0.7818176952872863
0.7853981633974483,0.42,0.02,0.7814020706865598
0.7853981633974483,0.43,0.02,0.7809924813177318
0.7853981633974483,0.44,0.02,0.7805887573467287
0.7853981633974483,0.45,0.02,0.7801907423619762
0.7853981633974483,0.46,0.02,0.7797982924880993
0.7853981633974483,0.47,0.02,0.7794112756073314
0.7853981633974483,0.48,0.02,0.7790295706777303
0.7853981633974483,0.49,0.02,0.7786530671390562
0.7853981633974483,0.5,0.02,0.7782816643986806
0.7853981633974483,0.51,0.02,0.7779152713912273
0.7853981633974483,0.52,0.02,0.7775538062068407
0.7853981633974483,0.53,0.02,0.7771971957840476
0.7853981633974483,0.54,0.02,0.7768453756641704
0.7853981633974483,0.55,0.02,0.7764982898051881
0.7853981633974483,0.56,0.02,0.7761558904538435
0.7853981633974483,0.5700000000000001,0.02,0.7758181380756923
0.7853981633974483,0.58,0.02,0.7754850013437045
0.7853981633974483,0.59,0.02,0.7751564571869809
0.7853981633974483,0.6,0.02,0.7748324909021865
0.7853981633974483,0.61,0.02,0.7745130963314242
0.7853981633974483,0.62,0.02,0.7741982761115578
0.7853981633974483,0.63,0.02,0.7738880420014587
0.7853981633974483,0.64,0.02,0.7735824152953564
0.7853981633974483,0.65,0.02,0.7732814273325092
0.7853981633974483,0.66,0.02,0.7729851201158411
0.7853981633974483,0.67,0.02,0.7726935470551519
0.7853981633974483,0.68,0.02,0.7724067738541244
0.7853981633974483,0.6900000000000001,0.02,0.7721248795648448
0.7853981633974483,0.7000000000000001,0.02,0.7718479578391569
0.7853981633974483,0.71,0.02,0.771576118413225
0.7853981633974483,0.72,0.02,0.7713094888706599
0.7853981633974483,0.73,0.02,0.7710482167410595
0.7853981633974483,0.74,0.02,0.7707924720057023
0.7853981633974483,0.75,0.02,0.7705424501015565
0.7853981633974483,0.76,0.02,0.7702983755403995
0.7853981633974483,0.77,0.02,0.7700605062939937
0.7853981633974483,0.78,0.02,0.7698291391422867
0.7853981633974483,0.79,0.02,0.7696046162443847
0.7853981633974483,0.8,0.02,0.7693873332787977
0.7853981633974483,0.81,0.02,0.7691777496210065
0.7853981633974483,0.8200000000000001,0.02,0.7689764011993926
0.7853981633974483,0.8300000000000001,0.02,0.7687839169208688
0.7853981633974483,0.84,0.02,0.7686010399264888
0.7853981633974483,0.85,0.02,0.7684286554923087
0.7853981633974483,0.86,0.02,0.7682678282447758
0.7853981633974483,0.87,0.02,0.7681198527077846
0.7853981633974483,0.88,0.02,0.7679863233875481
0.7853981633974483,0.89,0.02,0.7678692342738469
0.7853981633974483,0.9,0.02,0.767771124031232
0.7853981633974483,0.91,0.02,0.7676952947817619
0.7853981633974483,0.92,0.02,0.767646154625987
0.7853981633974483,0.93,0.02,0.7676297792680228
0.7853981633974483,0.94,0.02,0.7676548870848214
0.7853981633974483,0.95,0.02,0.7677346595897903
0.7853981633974483,0.96,0.02,0.7678904821431385
0.7853981633974483,0.97,0.02,0.7681607263530169
0.7853981633974483,0.98,0.02,0.7686259706406675
0.7853981633974483,0.99,0.02,0.7695124637572311
0.7853981633974483,1.0,0.02,0.7726882576127132
0.7853981633974483,0.0,0.03,0.8177692785701435
0.7853981633974483,0.01,0.03,0.8129732801937996
0.7853981633974483,0.02,0.03,0.8101022396008984
0.7853981633974483,0.03,0.03,0.8078389451299918
0.7853981633974483,0.04,0.03,0.8059229279608321
0.7853981633974483,0.05,0.03,0.8042385121235628
0.7853981633974483,0.06,0.03,0.8027218925143965
0.7853981633974483,0.07,0.03,0.80133348467326
0.7853981633974483,0.08,0.03,0.8000467938945215
0.7853981633974483,0.09,0.03,0.7988431071299253
0.7853981633974483,0.1,0.03,0.7977086627153588
0.7853981633974483,0.11,0.03,0.7966330153208863
0.7853981633974483,0.12,0.03,0.7956080321547518
0.7853981633974483,0.13,0.03,0.7946272464369427
0.7853981633974483,0.14,0.03,0.7936854244590033
0.7853981633974483,0.15,0.03,0.7927782661553278
0.7853981633974483,0.16,0.03,0.7919021922870221
0.7853981633974483,0.17,0.03,0.7910541896073703
0.7853981633974483,0.18,0.03,0.7902316959041681
0.7853981633974483,0.19,0.03,0.7894325131183989
0.7853981633974483,0.2,0.03,0.788654740642231
0.7853981633974483,0.21,0.03,0.7878967233875876
0.7853981633974483,0.22,0.03,0.787157010843804
0.7853981633974483,0.23,0.03,0.7864343244315337
0.7853981633974483,0.24,0.03,0.7857275312033574
0.7853981633974483,0.25,0.03,0.7850356224584049
0.7853981633974483,0.26,0.03,0.7843576962037345
0.7853981633974483,0.27,0.03,0.7836929426575012
0.7853981633974483,0.28,0.03,0.7830406321798309
0.7853981633974483,0.29,0.03,0.7824001051580057
0.7853981633974483,0.3,0.03,0.7817707634774754
0.7853981633974483,0.31,0.03,0.7811520632892964
0.7853981633974483,0.32,0.03,0.7805435088448162
0.7853981633974483,0.33,0.03,0.7799446472147032
0.7853981633974483,0.34,0.03,0.7793550637453096
0.7853981633974483,0.35,0.03,0.7787743781334008
0.7853981633974483,0.36,0.03,0.7782022410223917
0.7853981633974483,0.37,0.03,0.7776383310407623
0.7853981633974483,0.38,0.03,0.7770823522173371
0.7853981633974483,0.39,0.03,0.7765340317193917
0.7853981633974483,0.4,0.03,0.7759931178686632
0.7853981633974483,0.41,0.03,0.7754593783977854
0.7853981633974483,0.42,0.03,0.7749325989157498
0.7853981633974483,0.43,0.03,0.7744125815560198
0.7853981633974483,0.44,0.03,0.773899143785085
0.7853981633974483,0.45,0.03,0.7733921173527208
0.7853981633974483,0.46,0.03,0.7728913473681347
0.7853981633974483,0.47,0.03,0.7723966914886518
0.7853981633974483,0.48,0.03,0.7719080192096953
0.7853981633974483,0.49,0.03,0.7714252112466345
0.7853981633974483,0.5,0.03,0.7709481590006406
0.7853981633974483,0.51,0.03,0.7704767641020805
0.7853981633974483,0.52,0.03,0.7700109380262132
0.7853981633974483,0.53,0.03,0.7695506017770748
0.7853981633974483,0.54,0.03,0.7690956856364715
0.7853981633974483,0.55,0.03,0.768646128975987
0.7853981633974483,0.56,0.03,0.7682018801308521
0.7853981633974483,0.5700000000000001,0.03,0.7677628963354698
0.7853981633974483,0.58,0.03,0.7673291437213612
0.7853981633974483,0.59,0.03,0.7669005973792916
0.7853981633974483,0.6,0.03,0.7664772414884458
0.7853981633974483,0.61,0.03,0.7660590695167055
0.7853981633974483,0.62,0.03,0.7656460844974478
0.7853981633974483,0.63,0.03,0.7652382993898298
0.7853981633974483,0.64,0.03,0.7648357375313483
0.7853981633974483,0.65,0.03,0.7644384331936065
0.7853981633974483,0.66,0.03,0.7640464322548088
0.7853981633974483,0.67,0.03,0.7636597930056284
0.7853981633974483,0.68,0.03,0.7632785871089324
0.7853981633974483,0.6900000000000001,0.03,0.7629029007385939
0.7853981633974483,0.7000000000000001,0.03,0.7625328359285418
0.7853981633974483,0.71,0.03,0.7621685121706493
0.7853981633974483,0.72,0.03,0.7618100683095301
0.7853981633974483,0.73,0.03,0.761457664794427
0.7853981633974483,0.74,0.03,0.7611114863640382
0.7853981633974483,0.75,0.03,0.760771745260561
0.7853981633974483,0.76,0.03,0.7604386850961413
0.7853981633974483,0.77,0.03,0.7601125855307517
0.7853981633974483,0.78,0.03,0.7597937679687522
0.7853981633974483,0.79,0.03,0.7594826025471048
0.7853981633974483,0.8,0.03,0.759179516778923
0.7853981633974483,0.81,0.03,0.7588850063430016
0.7853981633974483,0.8200000000000001,0.03,0.7585996486904378
0.7853981633974483,0.8300000000000001,0.03,0.7583241204003018
0.7853981633974483,0.84,0.03,0.7580592196003179
0.7853981633974483,0.85,0.03,0.7578058953455215
0.7853981633974483,0.86,0.03,0.7575652867346522
0.7853981633974483,0.87,0.03,0.757338775941972
0.7853981633974483,0.88,0.03,0.7571280616097225
0.7853981633974483,0.89,0.03,0.7569352628458338
0.7853981633974483,0.9,0.03,0.7567630706792245
0.7853981633974483,0.91,0.03,0.7566149758241926
0.7853981633974483,0.92,0.03,0.7564956245300797
0.7853981633974483,0.93,0.03,0.7564114008289716
0.7853981633974483,0.94,0.03,0.7563714352073615
0.7853981633974483,0.95,0.03,0.7563894835495949
0.7853981633974483,0.96,0.03,0.7564877788661685
0.7853981633974483,0.97,0.03,0.7567060514714199
0.7853981633974483,0.98,0.03,0.7571273598901208
0.7853981633974483,0.99,0.03,0.7579837004531789
0.7853981633974483,1.0,0.03,0.7611731537711658
0.7853981633974483,0.0,0.04,0.8172874245340408
0.7853981633974483,0.01,0.04,0.8122770279075495
0.7853981633974483,0.02,0.04,0.8092173340110499
0.7853981633974483,0.03,0.04,0.8067767289535741
0.7853981633974483,0.04,0.04,0.8046913409564859
0.7853981633974483,0.05,0.04,0.80284374047557
0.7853981633974483,0.06,0.04,0.801169022405681
0.7853981633974483,0.07,0.04,0.7996268392611562
0.7853981633974483,0.08,0.04,0.7981901331222222
0.7853981633974483,0.09,0.04,0.7968397570899652
0.7853981633974483,0.1,0.04,0.7955616046523987
0.7853981633974483,0.11,0.04,0.7943449496721849
0.7853981633974483,0.12,0.04,0.7931814262499073
0.7853981633974483,0.13,0.04,0.7920643710201678
0.7853981633974483,0.14,0.04,0.7909883822924426
0.7853981633974483,0.15,0.04,0.7899490148481525
0.7853981633974483,0.16,0.04,0.7889425628115923
0.7853981633974483,0.17,0.04,0.7879659015273415
0.7853981633974483,0.18,0.04,0.7870163700512846
0.7853981633974483,0.19,0.04,0.7860916822589773
0.7853981633974483,0.2,0.04,0.7851898585380493
0.7853981633974483,0.21,0.04,0.784309172558942
0.7853981633974483,0.22,0.04,0.7834481092721994
0.7853981633974483,0.23,0.04,0.7826053313876442
0.7853981633974483,0.24,0.04,0.7817796523470882
0.7853981633974483,0.25,0.04,0.7809700143284494
0.7853981633974483,0.26,0.04,0.7801754701913958
0.7853981633974483,0.27,0.04,0.7793951685419779
0.7853981633974483,0.28,0.04,0.7786283412883732
0.7853981633974483,0.29,0.04,0.7778742932034165
0.7853981633974483,0.3,0.04,0.7771323931166988
0.7853981633974483,0.31,0.04,0.7764020664397999
0.7853981633974483,0.32,0.04,0.7756827887897597
0.7853981633974483,0.33,0.04,0.7749740805232257
0.7853981633974483,0.34,0.04,0.7742755020304248
0.7853981633974483,0.35,0.04,0.7735866496668234
0.7853981633974483,0.36,0.04,0.7729071522229771
0.7853981633974483,0.37,0.04,0.7722366678510381
0.7853981633974483,0.38,0.04,0.7715748813807627
0.7853981633974483,0.39,0.04,0.7709215019694156
0.7853981633974483,0.4,0.04,0.7702762610393442
0.7853981633974483,0.41,0.04,0.7696389104646206
0.7853981633974483,0.42,0.04,0.7690092209744126
0.7853981633974483,0.43,0.04,0.7683869807459041
0.7853981633974483,0.44,0.04,0.7677719941638723
0.7853981633974483,0.45,0.04,0.7671640807276048
0.7853981633974483,0.46,0.04,0.7665630740888499
0.7853981633974483,0.47,0.04,0.7659688212070389
0.7853981633974483,0.48,0.04,0.7653811816101931
0.7853981633974483,0.49,0.04,0.7648000267518033
0.7853981633974483,0.5,0.04,0.7642252394555951
0.7853981633974483,0.51,0.04,0.7636567134415336
0.7853981633974483,0.52,0.04,0.763094352927698
0.7853981633974483,0.53,0.04,0.7625380723038286
0.7853981633974483,0.54,0.04,0.7619877958734269
0.7853981633974483,0.55,0.04,0.7614434576623081
0.7853981633974483,0.56,0.04,0.7609050012925103
0.7853981633974483,0.5700000000000001,0.04,0.760372379921439
0.7853981633974483,0.58,0.04,0.7598455562471533
0.7853981633974483,0.59,0.04,0.759324502581755
0.7853981633974483,0.6,0.04,0.758809200995994
0.7853981633974483,0.61,0.04,0.7582996435394732
0.7853981633974483,0.62,0.04,0.75779583254226
0.7853981633974483,0.63,0.04,0.757297781005362
0.7853981633974483,0.64,0.04,0.7568055130894369
0.7853981633974483,0.65,0.04,0.7563190647133827
0.7853981633974483,0.66,0.04,0.7558384842771784
0.7853981633974483,0.67,0.04,0.755363833526651
0.7853981633974483,0.68,0.04,0.7548951885818919
0.7853981633974483,0.6900000000000001,0.04,0.7544326411560437
0.7853981633974483,0.7000000000000001,0.04,0.7539762999974249
0.7853981633974483,0.71,0.04,0.7535262925957932
0.7853981633974483,0.72,0.04,0.7530827672035103
0.7853981633974483,0.73,0.04,0.7526458952350975
0.7853981633974483,0.74,0.04,0.7522158741251159
0.7853981633974483,0.75,0.04,0.7517929307457311
0.7853981633974483,0.76,0.04,0.7513773255135218
0.7853981633974483,0.77,0.04,0.750969357352597
0.7853981633974483,0.78,0.04,0.750569369731527
0.7853981633974483,0.79,0.04,0.7501777580602458
0.7853981633974483,0.8,0.04,0.7497949788277428
0.7853981633974483,0.81,0.04,0.7494215609937311
0.7853981633974483,0.8200000000000001,0.04,0.7490581203354099
0.7853981633974483,0.8300000000000001,0.04,0.7487053777217937
0.7853981633974483,0.84,0.04,0.7483641826871206
0.7853981633974483,0.85,0.04,0.7480355442737636
0.7853981633974483,0.86,0.04,0.7477206720345045
0.7853981633974483,0.87,0.04,0.7474210315317426
0.7853981633974483,0.88,0.04,0.7471384210167118
0.7853981633974483,0.89,0.04,0.7468750798971368
0.7853981633974483,0.9,0.04,0.7466338464201594
0.7853981633974483,0.91,0.04,0.7464183943635627
0.7853981633974483,0.92,0.04,0.746233602123685
0.7853981633974483,0.93,0.04,0.7460861554225724
0.7853981633974483,0.94,0.04,0.7459855892609649
0.7853981633974483,0.95,0.04,0.7459462246509555
0.7853981633974483,0.96,0.04,0.7459911297156807
0.7853981633974483,0.97,0.04,0.7461613731487957
0.7853981633974483,0.98,0.04,0.7465424504308364
0.7853981633974483,0.99,0.04,0.7473719670936104
0.7853981633974483,1.0,0.04,0.7505764934844215
0.7853981633974483,0.0,0.05,0.8169042012148274
0.7853981633974483,0.01,0.05,0.8116873853140818
0.7853981633974483,0.02,0.05,0.8084467339589223
0.7853981633974483,0.03,0.05,0.8058363870699675
0.7853981633974483,0.04,0.05,0.8035891064155448
0.7853981633974483,0.05,0.05,0.8015857269964866
0.7853981633974483,0.06,0.05,0.7997602545747651
0.7853981633974483,0.07,0.05,0.798071585853645
0.7853981633974483,0.08,0.05,0.7964921048144351
0.7853981633974483,0.09,0.05,0.7950022345096168
0.7853981633974483,0.1,0.05,0.7935875265080252
0.7853981633974483,0.11,0.05,0.7922369761846957
0.7853981633974483,0.12,0.05,0.7909419864113549
0.7853981633974483,0.13,0.05,0.7896956987864584
0.7853981633974483,0.14,0.05,0.7884925449336695
0.7853981633974483,0.15,0.05,0.7873279355789481
0.7853981633974483,0.16,0.05,0.7861980391479522
0.7853981633974483,0.17,0.05,0.785099620384656
0.7853981633974483,0.18,0.05,0.7840299203132065
0.7853981633974483,0.19,0.05,0.782986565353027
0.7853981633974483,0.2,0.05,0.7819674974189403
0.7853981633974483,0.21,0.05,0.7809709194046061
0.7853981633974483,0.22,0.05,0.7799952521278731
0.7853981633974483,0.23,0.05,0.7790390999420312
0.7853981633974483,0.24,0.05,0.7781012229861709
0.7853981633974483,0.25,0.05,0.7771805145833437
0.7853981633974483,0.26,0.05,0.7762759826742268
0.7853981633974483,0.27,0.05,0.7753867344463307
0.7853981633974483,0.28,0.05,0.7745119635171988
