Λ,Ū,ς,ℵ
0.7853981633974483,0.70071,0.6279,0.01009
0.7853981633974483,0.97465,0.21417,0.01626
0.7853981633974483,0.52407,0.56345,0.03816
0.7853981633974483,0.2802,0.11916,0.03894
0.7853981633974483,0.30295,0.81323,0.01451
0.7853981633974483,0.51168,0.07264,0.03734
0.7853981633974483,0.91865,0.90939,0.01935
0.7853981633974483,0.1629,0.58243,0.03002
0.7853981633974483,0.60712,0.24723,0.04101
0.7853981633974483,0.27982,0.44603,0.01636
0.7853981633974483,0.49435,0.40667,0.04119
0.7853981633974483,0.34792,0.51211,0.02274
0.7853981633974483,0.67053,0.17907,0.02227
0.7853981633974483,0.43336,0.84427,0.01566
0.7853981633974483,0.8991,0.74794,0.03985
0.7853981633974483,0.95515,0.23794,0.03441
0.7853981633974483,0.63877,0.1755,0.03711
0.7853981633974483,0.94074,0.12037,0.03694
0.7853981633974483,0.01629,0.45434,0.01997
0.7853981633974483,0.28056,0.78264,0.04237
0.7853981633974483,0.0555,0.60261,0.02036
0.7853981633974483,0.47374,0.34928,0.02413
0.7853981633974483,0.68843,0.98351,0.01759
0.7853981633974483,0.4783,0.77662,0.01447
0.7853981633974483,0.20304,0.15625,0.03433
0.7853981633974483,0.16966,0.58503,0.01887
0.7853981633974483,0.87647,0.43108,0.01727
0.7853981633974483,0.76827,0.9937,0.04275
0.7853981633974483,0.01195,0.60441,0.0144
0.7853981633974483,0.82819,0.5277,0.01697
0.7853981633974483,0.25955,0.28436,0.02604
0.7853981633974483,0.34856,0.70377,0.03471
0.7853981633974483,0.04393,0.66886,0.02929
0.7853981633974483,0.00731,0.86929,0.03627
0.7853981633974483,0.31094,0.94977,0.04122
0.7853981633974483,0.85829,0.833,0.03507
0.7853981633974483,0.93028,0.51904,0.02852
0.7853981633974483,0.90382,0.31927,0.01941
0.7853981633974483,0.88016,0.01808,0.01417
0.7853981633974483,0.6399,0.43165,0.03147
0.7853981633974483,0.53868,0.41979,0.01047
0.7853981633974483,0.53771,0.47917,0.0171
0.7853981633974483,0.05772,0.34164,0.03097
0.7853981633974483,0.37903,0.58339,0.04419
0.7853981633974483,0.35664,0.48637,0.04284
0.7853981633974483,0.492,0.92762,0.04298
0.7853981633974483,0.27092,0.06695,0.03786
0.7853981633974483,0.76163,0.63501,0.03492
0.7853981633974483,0.54548,0.32001,0.0263
0.7853981633974483,0.3682,0.07915,0.01237
0.7853981633974483,0.07706,0.1511,0.02219
0.7853981633974483,0.19562,0.85733,0.02935
0.7853981633974483,0.76837,0.44842,0.01183
0.7853981633974483,0.96233,0.40189,0.03588
0.7853981633974483,0.60974,0.33883,0.02288
0.7853981633974483,0.55445,0.20011,0.03253
0.7853981633974483,0.38524,0.83178,0.01363
0.7853981633974483,0.09452,0.07285,0.0446
0.7853981633974483,0.12369,0.00526,0.0193
0.7853981633974483,0.15624,0.72176,0.01602
0.7853981633974483,0.22264,0.68052,0.01578
0.7853981633974483,0.71766,0.64626,0.03878
0.7853981633974483,0.58055,0.07501,0.02108
0.7853981633974483,0.12175,0.90228,0.04135
0.7853981633974483,0.57285,0.58988,0.02758
0.7853981633974483,0.80459,0.58333,0.0446
0.7853981633974483,0.2069,0.13793,0.02241
0.7853981633974483,0.22847,0.46032,0.02338
0.7853981633974483,0.84788,0.48866,0.02951
0.7853981633974483,0.58286,0.26911,0.03623
0.7853981633974483,0.11809,0.82753,0.01641
0.7853981633974483,0.32144,0.86564,0.01004
0.7853981633974483,0.12843,0.33889,0.01478
